id,label,dir,first_ms,last_ms,frames,text,repr_id
4715,score-ball-3-in-play,4715-score-ball-3-in-play,1370700,1370700,1,,13
4716,score-ball-3-in-play,4716-score-ball-3-in-play,1370766,1370766,1,,208
4717,score-ball-3-in-play,4717-score-ball-3-in-play,1370850,1370850,1,,13
4718,score-ball-3-in-play,4718-score-ball-3-in-play,1370900,1370900,1,,208
4719,score-ball-3-in-play,4719-score-ball-3-in-play,1370983,1370983,1,,13
4720,score-ball-3-in-play,4720-score-ball-3-in-play,1371033,1371033,1,,208
4721,score-ball-3-in-play,4721-score-ball-3-in-play,1371116,1371116,1,,13
4722,score-ball-3-in-play,4722-score-ball-3-in-play,1371166,1371166,1,,208
4723,score-ball-3-in-play,4723-score-ball-3-in-play,1371250,1371250,1,,13
4724,score-ball-3-in-play,4724-score-ball-3-in-play,1371316,1371316,1,,208
4725,score-ball-3-in-play,4725-score-ball-3-in-play,1371400,1371400,1,,13
4726,score-ball-3-in-play,4726-score-ball-3-in-play,1371450,1371466,2,,208
4727,score-ball-3-in-play,4727-score-ball-3-in-play,1371500,1371766,4,1 2 / JUGADOR BOLA,4727
4728,score-ball-3-in-play,4728-score-ball-3-in-play,1371783,1371800,2,,4728
4729,score-ball-3-in-play,4729-score-ball-3-in-play,1371816,1371816,1,,3
4730,score-ball-3-in-play,4730-score-ball-3-in-play,1371850,1371850,1,,590
4731,score-ball-3-in-play,4731-score-ball-3-in-play,1371950,1371950,1,,591
4732,score-ball-3-in-play,4732-score-ball-3-in-play,1372083,1372083,1,,590
4733,score-ball-3-in-play,4733-score-ball-3-in-play,1372200,1372200,1,,591
4734,score-ball-3-in-play,4734-score-ball-3-in-play,1372333,1372333,1,,590
4735,score-ball-3-in-play,4735-score-ball-3-in-play,1372450,1372450,1,,591
4736,score-ball-3-in-play,4736-score-ball-3-in-play,1372583,1372583,1,,590
4737,score-ball-3-in-play,4737-score-ball-3-in-play,1372700,1372700,1,,591
4738,score-ball-3-in-play,4738-score-ball-3-in-play,1372833,1372833,1,,590
4739,score-ball-3-in-play,4739-score-ball-3-in-play,1372933,1372933,1,,591
4740,score-ball-3-in-play,4740-score-ball-3-in-play,1373083,1373083,1,,590
4741,score-ball-3-in-play,4741-score-ball-3-in-play,1373133,1377733,36,- - / 1 2 / JUGADOR BOLA,4741
4742,score-ball-3-in-play,4742-score-ball-3-in-play,1377750,1377750,1,,3
4743,score-ball-3-in-play,4743-score-ball-3-in-play,1377766,1377783,2,,13
4744,score-ball-3-in-play,4744-score-ball-3-in-play,1377816,1377816,1,,575
4745,score-ball-3-in-play,4745-score-ball-3-in-play,1377833,1377900,2,,578
4746,score-ball-3-in-play,4746-score-ball-3-in-play,1377916,1377950,2,,577
4747,score-ball-3-in-play,4747-score-ball-3-in-play,1377966,1377966,1,,208
4748,score-ball-3-in-play,4748-score-ball-3-in-play,1378050,1378050,1,,13
4749,score-ball-3-in-play,4749-score-ball-3-in-play,1378100,1378100,1,,208
4750,score-ball-3-in-play,4750-score-ball-3-in-play,1378183,1378183,1,,13
4751,score-ball-3-in-play,4751-score-ball-3-in-play,1378233,1378233,1,,208
4752,score-ball-3-in-play,4752-score-ball-3-in-play,1378316,1378316,1,,13
4753,score-ball-3-in-play,4753-score-ball-3-in-play,1378383,1378383,1,,208
4754,score-ball-3-in-play,4754-score-ball-3-in-play,1378466,1378466,1,,13
4755,score-ball-3-in-play,4755-score-ball-3-in-play,1378516,1378516,1,,208
4756,score-ball-3-in-play,4756-score-ball-3-in-play,1378600,1378600,1,,13
4757,score-ball-3-in-play,4757-score-ball-3-in-play,1378650,1378650,1,,208
4758,score-ball-3-in-play,4758-score-ball-3-in-play,1378733,1378733,1,,13
4759,score-ball-3-in-play,4759-score-ball-3-in-play,1378783,1378783,1,,208
4760,score-ball-3-in-play,4760-score-ball-3-in-play,1378850,1379083,2,1 2 / JUGADOR BOLA,4760
4761,score-ball-3-in-play,4761-score-ball-3-in-play,1379116,1379116,1,,3
4762,score-ball-3-in-play,4762-score-ball-3-in-play,1379150,1379150,1,,590
4763,score-ball-3-in-play,4763-score-ball-3-in-play,1379250,1379250,1,,591
4764,score-ball-3-in-play,4764-score-ball-3-in-play,1379400,1379400,1,,590
4765,score-ball-3-in-play,4765-score-ball-3-in-play,1379500,1379500,1,,591
4766,score-ball-3-in-play,4766-score-ball-3-in-play,1379633,1379766,4,,591
4767,score-ball-3-in-play,4767-score-ball-3-in-play,1379900,1379900,1,,590
4768,score-ball-3-in-play,4768-score-ball-3-in-play,1380016,1380016,1,,591
4769,score-ball-3-in-play,4769-score-ball-3-in-play,1380150,1380150,1,,590
4770,score-ball-3-in-play,4770-score-ball-3-in-play,1380250,1380250,1,,591
4771,score-ball-3-in-play,4771-score-ball-3-in-play,1380400,1380400,1,,590
4772,score-ball-3-in-play,4772-score-ball-3-in-play,1380450,1384916,39,2 / 1 2 / JUGADOR BOLA,4772
4773,score-ball-3-in-play,4773-score-ball-3-in-play,1385083,1385083,1,,3
4774,score-ball-3-in-play,4774-score-ball-3-in-play,1385100,1385100,1,,13
4775,score-ball-3-in-play,4775-score-ball-3-in-play,1385166,1385166,1,,208
4776,score-ball-3-in-play,4776-score-ball-3-in-play,1385233,1385233,1,,13
4777,score-ball-3-in-play,4777-score-ball-3-in-play,1385300,1385300,1,,208
4778,score-ball-3-in-play,4778-score-ball-3-in-play,1385383,1385400,2,,13
4779,score-ball-3-in-play,4779-score-ball-3-in-play,1385433,1385450,2,,208
4780,score-ball-3-in-play,4780-score-ball-3-in-play,1385516,1385533,2,,13
4781,score-ball-3-in-play,4781-score-ball-3-in-play,1385566,1385566,1,,2139
4782,score-ball-3-in-play,4782-score-ball-3-in-play,1385583,1385583,1,,208
4783,score-ball-3-in-play,4783-score-ball-3-in-play,1385650,1385650,1,,2196
4784,score-ball-3-in-play,4784-score-ball-3-in-play,1385666,1385666,1,,13
4785,score-ball-3-in-play,4785-score-ball-3-in-play,1385700,1385700,1,,676
4786,score-ball-3-in-play,4786-score-ball-3-in-play,1385716,1385716,1,,208
4787,score-ball-3-in-play,4787-score-ball-3-in-play,1385783,1385783,1,,2399
4788,score-ball-3-in-play,4788-score-ball-3-in-play,1385800,1385800,1,,13
4789,score-ball-3-in-play,4789-score-ball-3-in-play,1385850,1385850,1,,208
4790,score-ball-3-in-play,4790-score-ball-3-in-play,1385933,1385983,2,,577
4791,score-ball-3-in-play,4791-score-ball-3-in-play,1386000,1386000,1,,208
4792,score-ball-3-in-play,4792-score-ball-3-in-play,1386083,1386083,1,,13
4793,score-ball-3-in-play,4793-score-ball-3-in-play,1386133,1386133,1,,208
4794,score-ball-3-in-play,4794-score-ball-3-in-play,1386183,1386183,1,,623
4795,score-ball-3-in-play,4795-score-ball-3-in-play,1386433,1386433,1,1 2 / JUGADOR BOLA,4214
4796,score-ball-3-in-play,4796-score-ball-3-in-play,1386466,1386466,1,,3
4797,score-ball-3-in-play,4797-score-ball-3-in-play,1386483,1386483,1,,590
4798,score-ball-3-in-play,4798-score-ball-3-in-play,1386600,1386600,1,,591
4799,score-ball-3-in-play,4799-score-ball-3-in-play,1386733,1386733,1,,590
4800,score-ball-3-in-play,4800-score-ball-3-in-play,1386850,1386850,1,,591
4801,score-ball-3-in-play,4801-score-ball-3-in-play,1386983,1386983,1,,590
